file_index,file_type,source_language,destination_language
11367,SUPPORT,"Oh? Well, then! Since we're pretty close in age
and all, I suppose formalities aren't all that necessary.","Правда? Ну, раз мы примерно одного возраста,
обойдёмся без церемоний."
11367,SUPPORT,"One must truly marvel at the exceptionality of this
appointment. Becoming a teacher to students almost
the same age as yourself. How...unusual.","Но если вы стали преподавателем, несмотря 
на близкий к нашему возраст, значит, вы — 
выдающаяся личность, верно?"
11367,SUPPORT,"I've heard you are a skilled mercenary, but I cannot
shake my discomfort at your new position.","Я слышал, что вы — опытный наёмник, но не
могу избавиться от ощущения неправильности
происходящего."
11367,SUPPORT,"Are you really as strong as they say? Let's see your
biceps! I bet I've packed on more muscle than you!","Вы правда $EK00сильный$EL00сильная$EM00? На вид
мышцы у меня больше."
11367,SUPPORT,"I doubt that. Apparently our new professor was
personally recommended by Alois, one of
the knights.","Я слышал, что нашего нового учителя 
порекомендовал Алоис, один из рыцарей."
11367,SUPPORT,"As far as skill goes, I saw it with my own eyes.
What's more, Teach here is the child of the most
renowned former captain of the Knights of Seiros.","Я ручаюсь за способности учителя. К тому же,
перед нами $EK00сын$EL00дочь$EM00 бывшего капитана 
Рыцарей Сейрос, верно?"
11367,SUPPORT,"I heard! There's no way a child of the captain
isn't worthy. It's simply not possible.","Да. Уж $EK00сын$EL00дочь$EM00 капитана не может быть
$EK00недостойным$EL00недостойной$EM00."
11367,SUPPORT,The captain? Who are you talking about?,Капитан? Вы о ком?
11367,SUPPORT,"Captain Jeralt, of course! The most notable captain
of the Knights of Seiros and a peerless mercenary.","О мастере Джеральте, конечно же! Самый известный
капитан Рыцарей Сейрос и бесподобный наёмник."
11367,SUPPORT,He's not that well known...,Не такой уж он и известный...
11367,SUPPORT,You're exaggerating a bit.,"Сомневаюсь, что он бесподобный."
11367,SUPPORT,"Hmph! It doesn't matter what you think of him.
Captain Jeralt deserves nothing but respect.","Гм... неважно, что вы там думаете, для меня
капитан Джеральт — образец для подражания!"
11367,SUPPORT,"Hm. Well, after working as a mercenary alongside
a father figure such as he, I have high hopes for
our professor.","Хм-м... Ну, раз вы работали под крылом такого
замечательного отца, это обнадёживает."
11367,SUPPORT,"Just because someone is special doesn't mean their
children are special too, Lysithea.","Лиситея, у выдающихся людей не обязательно
выдающиеся дети."
11367,SUPPORT,"Assuming that a child is going to be exceptional just
because of their lineage is a bad idea.","Это ужасно раздражает, когда человека записывают
в одарённые только потому, что у него выдающиеся
родители."
11367,SUPPORT,"Don't you agree, Marianne?","Марианна, ты согласна со мной?"
11367,SUPPORT,"Huh! Oh... Um, yes. I suppose so.","А? Я... да, наверное."
11367,SUPPORT,"Well, we can find out for ourselves in battle.
I can't wait to see what tactics you've learned
from the captain.","Давайте проверим вас в деле? Не могу дождаться, 
чтобы увидеть тактику и боевые навыки, которым
вас научил капитан."
11367,SUPPORT,"A battle? Shouldn't we have a welcome party or
something first? I'll get the meat!","А давайте сначала устроим радушный пир? 
Я мяско принесу!"
11367,SUPPORT,"How savage. I propose a nice conversation over
tea instead. I am more than willing to procure
some high-quality leaves.","Нет, лучше чаепитие. Я приготовлю отменный чай."
11367,SUPPORT,"Tea? You can't get to know someone over tea.
If there's no meat involved, it's not a party!","И будем только пить чай? Какой же это радушный
пир без мяса?!"
11367,SUPPORT,"Your common sensibilities are grating to my noble
ears. Please quiet yourself.",Помолчи немного. Вот поэтому простолюдины...
11367,SUPPORT,"Sorry for the bickering, Teach. As you can see,
the Golden Deer House is a rowdy bunch.
We're not especially unified.","Эх, извините за эту сцену, учитель. Как видите, дом 
Золотых Оленей — довольно разобщённый класс."
11367,SUPPORT,"You'll find nobles and commoners alike here.
Those who are dedicated to their studies
alongside slackers.","У нас тут и знать, и простые люди, и те,
кто посвятил себя учёбе, и бездельники."
11367,SUPPORT,"But, hey, that just makes your life more exciting,
right? I really hope you're looking forward to
the year ahead as much as I am.","Но ведь так даже интереснее? Надеюсь,
вам понравится предстоящий учебный год."
11368,SUPPORT,It's finally time for the mock battle.,Наконец-то время учебной битвы!
11368,SUPPORT,"This is my chance to measure your worth as
an instructor. Do you think you can rise to
the challenge?","Теперь я оценю вас как преподавателя.
Сможете ли вы соответствовать?"
11368,SUPPORT,Leave it to me.,Предоставь это мне!
11368,SUPPORT,I'm concerned...,Я не знаю...
11368,SUPPORT,So confident. This will be interesting.,Какая уверенность. Это будет интересно.
11368,SUPPORT,"That doesn't inspire much confidence, does it?","Это не очень-то внушает доверия, вы так
не думаете?"
11368,SUPPORT,"Each of us has undergone strict training. We're
prepared for anything that comes our way.","Каждый из нас прошёл строгую подготовку.
И мы готовы ко всему, что встретится на нашем пути."
11368,SUPPORT,"That means there's no need to hold back. Show us
what you're capable of.","И это значит, что вам не нужно сдерживаться.
Покажите всё, на что вы способны."
11368,SUPPORT,"Hey there! Did we miss our invite to this strategy
meeting? Oh, no worries—we'll just join in now.","Привет! Нас не позвали на эту стратегическую встречу?
Ничего страшного — мы просто вклинимся."
11368,SUPPORT,"Simply tell me your weaknesses, and you're welcome
to stay. But is there enough time to cover them all?","Просто назови свои слабости, и можешь оставаться.
Но хватит ли времени, чтобы перечислить их все?"
11368,SUPPORT,"Ah, so you can't win unless you know my weakness?
Poor princess. You really should believe in
yourself more.","Ах, значит, ты не можешь победить, пока не узнаешь
мои слабости? Бедная принцесса. Тебе и впрямь
стоит больше верить в свои силы."
11368,SUPPORT,"I spare no effort when pursuing victory. As a master
of schemes, I should think you would understand.","Я не жалею сил в погоне за победой. Как мастер
интриг, ты должен был это понять."
11368,SUPPORT,"Schemes? Me? I have no idea what you're talking
about! I plan to fight fair and square, as ever.","Мастер интриг? Я? Понятия не имею, о чём ты
говоришь! Я собираюсь сражаться честно и открыто,
как всегда."
11368,SUPPORT,"Hearing the words ""fair and square"" from Claude
can only be a bad omen.","Когда Клод говорит ""честно"" и ""открыто"" — жди
беды."
11368,SUPPORT,"Your Highnesses haven't known me for very long,
but you already have me figured out, don't you?","Ваши Высочества едва меня знают, но уже всё поняли,
не правда ли?"
11368,SUPPORT,"No need to poke fun. I will fight with honor.
That said, I will fight to win.","Шутки в сторону. Я буду сражаться с честью.
Как я и сказал, я буду бороться за победу."
11368,SUPPORT,"Yes, and the same is true of us. Right, Professor?","То же можно сказать и о нас. Да, учитель?"
11368,SUPPORT,Don't go too hard on us.,Не будьте слишком строги с нами.
11368,SUPPORT,I don't intend to lose.,Я не собираюсь проигрывать.
11368,SUPPORT,"No use trying to hide how you really feel, Teach.
I can see it in your eyes—you don't intend to lose.","Бессмысленно скрывать свои чувства, учитель.
Я всё вижу по вашим глазам - вы не собираетесь
проигрывать."
11368,SUPPORT,"If that is how you feel, then I will not hold back.","Если это ваши искренние намерения, то я не буду
сдерживаться."
11368,SUPPORT,"Aw, how precious. Looks like you and the students
have become fast friends.","Ах, какая прелесть. Похоже, вы и ваши студенты стали
хорошими друзьями."
11368,SUPPORT,"While I am pleased that you are taking the initiative
to acquaint yourself with the students, I'm afraid it's
about time for the faculty strategy meeting.","Я рад, что вы берёте на себя инициативу по знакомству
со студентами, но боюсь, пришло время для
стратегического совещания преподавателей."
11368,SUPPORT,"Ah, how time flies! In that case, I'll see you later.","Ах, как летит время! В таком случае, до встречи."
11368,SUPPORT,Edelgard. Professor. Be careful out there.,Эдельгард. Учитель. Будьте осторожны.
11369,SUPPORT,"Ah, it's finally time for the mock battle. I'm eager to
put my skills to use. And you, Professor?","Наконец-то начинается учебная битва.
Я готов показать себя. А вы, учитель?"
11369,SUPPORT,I'm looking forward to it.,Жду с нетерпением.
11369,SUPPORT,I hope we can win.,"Надеюсь, мы победим."
11369,SUPPORT,"Excellent. I have high expectations for your
command. That said, I've no doubt it will take
everything we've got to pull a victory.","Прекрасно. Рассчитываю на вас как на командира.
Мы также сделаем всё возможное ради победы."
11369,SUPPORT,"I wouldn't worry too much about it. If you command
us as you did back in the village, I have no doubt
we'll be fine.","Не нужно волноваться. Если вы будете отдавать
нам команды так же, как и тогда в деревне,
то всё будет хорошо."
11369,SUPPORT,"Our opponents are mighty, that much is certain.
But I'm positive we can win.","Определённо, наши противники сильны,
но я уверен, что победа будет за нами."
11369,SUPPORT,"Hey there! Did we miss our invite to this strategy
meeting? Oh, no worries—we'll just join in now.","Привет! У вас тут военный совет? 
Мы тоже присоединимся."
11369,SUPPORT,"Nice try, Claude, but I do not intend to let slip
our strategies. Especially when we are up against
such strong opponents as you two.","Хорошая попытка, но разумеется, я не 
намереваюсь раскрывать все карты. 
Особенно перед такими сильными соперниками."
11369,SUPPORT,"Well now! Kind words from his kingliness. If that's
the case, we'd better come up with some clever
schemes so as not to disappoint. Right, Princess?","Какая честь. Выходит, нам тоже нужны свои тузы 
в рукаве, чтобы оправдать твои ожидания, так?"
11369,SUPPORT,"Right. No matter the tactics you devise, we will
destroy you. The best you can hope for is to learn
a thing or two.","Так. Независимо от того, какую руку вы сыграете, 
мы отобьём её при помощи превосходящей тактики."
11369,SUPPORT,"Haha, there's nothing wrong with a friendly
rivalry, but let's not get carried away. A rash
attitude could be your undoing, after all.","Нет, энтузиазм — это хорошо... но не увлекайтесь —
не поступайте опрометчиво."
11369,SUPPORT,"Hmm... Perhaps your time would be better
spent preparing instead of worrying about the
competition's mindset.","Эге. Похоже, ты чувствуешь себя совершенно
уверенно, раз у тебя есть время беспокоиться
о собственных соперниках, Дмитрий."
11369,SUPPORT,"Hey, now! If you two are getting this fired up before
the battle even starts...it'll make it that much easier
for my class to sweep up a win. So please, carry on.","Ну и ну, битва ещё не началась, а уже такое
напряжение... видимо, моему классу будет куда
как проще вас победить."
11369,SUPPORT,"A good point, Claude. I apologize—that wasn't
my intention. At any rate, let's vow to make this a
productive battle, shall we?","Я не это хотел... нет, прошу меня извинить. В любом случае, 
давайте постараемся, чтобы это сражение было плодотворным."
11369,SUPPORT,Don't go too hard on us.,Не перестарайтесь.
11369,SUPPORT,I don't intend to lose.,Я не собираюсь проигрывать.
11369,SUPPORT,"No use trying to hide how you really feel, Teach.
I can see it in your eyes—you don't intend to lose.","А, бессмысленно скрывать свои чувства, учитель.
У вас на лице написано: «Я не собираюсь проигрывать»."
11369,SUPPORT,"Oh? In that case, I won't hold back.","Вот как. В таком случае нет необходимости 
сдерживаться."
11369,SUPPORT,"Aw, how precious. Looks like you and the students
have become fast friends.","Ах, какая прелесть — болтаете? Вижу, вы чудесно 
ладите друг с другом."
11369,SUPPORT,"While I am pleased that you are taking the initiative
to acquaint yourself with the students, I'm afraid it's
about time for the faculty strategy meeting.","Прекрасно, что вы стремитесь укрепить дружбу,
но пора и нам идти обсудить тактику."
11369,SUPPORT,"Ah, how time flies! In that case, I'll see you later.","Время летит. В таком случае, до встречи."
11369,SUPPORT,"I look forward to assessing your abilities. I hope you
don't disappoint.","Надеюсь лично убедиться, на что вы способны."
11370,SUPPORT,"Time for a mock battle, eh? Hmm, how should we go
about this...","Время учебной битвы, м? Хм-м, что делать-то
будем?.."
11370,SUPPORT,"Well, you'll be our commander, that much is
for sure. Just don't screw it up and everything'll
be great. Got it, Teach?","Ну, вы будете нашим командиром, это и так понятно.
Не облажайтесь, и всё будет хорошо.
Согласны, препод?"
11370,SUPPORT,I'm not concerned.,Мне всё равно.
11370,SUPPORT,Leave it to me.,Предоставьте это мне.
11370,SUPPORT,"Right. I'll do whatever I can to help too. I mean,
I'm kind of obligated to. For example! If I add a little
something to their food to upset their stomachs...","Ладно, я тоже постараюсь внести свою лепту. В конце
концов, у меня нет выбора. Вот, например, подмешать
что-нибудь в их еду, чтобы у них заболел живот…"
11370,SUPPORT,Don't even think about it.,Даже не думай об этом.
11370,SUPPORT,"Yeah, yeah, wink, wink. I read you. You can't
officially condone that sort of thing, right?","Да-да. Подмигивай, угу. Ты прям как открытая книга.
Вы не можете смотреть на такое с квозь пальцы, да?"
11370,SUPPORT,"But say, hypothetically speaking, students from the
other houses started racing to the infirmary...","Но, чисто гипотетически, скажем, что студенты из других
Домов вдруг резко начали бегать в лазарет..."
11370,SUPPORT,"As far as anyone knows, it could just be a harmless
little stomach bug making the rounds.","А все могут подумать, что это всего лишь гуляет кишечная
инфекция."
11370,SUPPORT,"Well, well. What a fascinating conversation you two
are having. May we join?","Ну и ну. Какие интересные диалоги вы тут ведёте.
Можно с вами?"
11370,SUPPORT,"Claude, I can't believe you would stoop to
such crooked schemes to gain the advantage.
Have you no honor?","Клод, не могу поверить, что ты смирился с такими
махинациями, чтобы получить какое-то приемущество.
У тебя вообще совесть есть?"
11370,SUPPORT,"If that was really my scheme, I wouldn't be talking
about it out in the open. I'm afraid you'll have to
wait until our battle to see what's really in store.","Если бы это и правда был мой план, я бы не обсуждал
его прилюдно. Боюсь, вам придётся подождать боя,
чтобы узнать, что я на самом деле задумал."
11370,SUPPORT,"It's irrelevant anyhow. Whatever you have planned
won't save you from a crushing defeat.","В любом случае, это бессмысленно. Всё, что вы спланировали,
всё равно не спасёт вас от сокрушительного поражения."
11370,SUPPORT,"She has a point. Still, I'm rather eager to see what
sort of schemes that mind of yours conjures up.","Она права. И всё-таки, мне не терпится увидеть, что
вы задумали."
11370,SUPPORT,"You heard ‘em, Teach. We can't let these fine
folks down.","препод, вы их слышали.
Мы не можем подвести этих очаровательных людей."
11370,SUPPORT,It will be a fair fight.,Это будет честный бой.
11370,SUPPORT,If they insist.,Раз они так настаивают.
11370,SUPPORT,"Heh, of course. A fair fight, as all fights are.
Good one, Teach. Play innocent now so
they won't see it coming.","Хе, ну конечно. Честный бой, как и другие честные бои.
Хорошо, препод. Играйте саму невинность, так
что они не поймут, что происходит."
11370,SUPPORT,"Are you serious, Teach? Well, if a crooked scheme is
really what you're after, I've got more than a few of
those up my sleeve.","препод, вы серьёзно? Ну, если вам нужна хитро-вымудренная
схема, то у меня такого навалом."
11370,SUPPORT,"Aw, how precious. Looks like you and the students
have become fast friends.","Ах, какая прелесть. Похоже, вы и ваши студенты стали
хорошими друзьями."
11370,SUPPORT,"While I am pleased that you are taking the initiative
to acquaint yourself with the students, I'm afraid it's
about time for the faculty strategy meeting.","Я рад, что вы берёте на себя инициативу по знакомству
со студентами, но боюсь, пришло время для
стратегического совещания преподавателей."
11370,SUPPORT,"I'm sorry, Professors. It's about time I returned to
my training anyway. Claude. Edelgard. Until we
meet again on the battlefield, farewell.","Простите, профессора. Мне пора вернуться на свои тренировки.
Клод. Эдельгард. Как-нибудь ещё встретимся на поле боя.
А пока, всего доброго."
11370,SUPPORT,"I look forward to assessing your abilities. I hope you
don't disappoint.","Очень надеюсь узреть ваши способности.
Надеюсь, вы не разочаруете."
11371,SUPPORT,"Excellent work today, Professor. Though our victory
should come as no surprise.","Отличная работа, учитель.
Хоть наша победа и неудивительна."
11371,SUPPORT,It was a close call.,Мы были на волоске от проигрыша.
11371,SUPPORT,It was easy.,Всё прошло гладко.
11371,SUPPORT,Was it? I'm not sure I agree with that.,В самом деле? Мне так не показалось.
11371,SUPPORT,"Yes, it was. Further proof that you're well qualified
to guide the Black Eagles.","Ещё бы. Вы наш преподаватель, так что именно 
такой настрой от вас и ожидается."
11371,SUPPORT,"That was impressing, Professor! I mean...impressive.
We gained a victory because of your great leadership.","Учитель, замечательно. Мы победили. Благодарю 
ваши красивые приказы."
11371,SUPPORT,"We certainly did. We all tried our best, of course,
but we couldn't have won without you.","Да. Мы все очень старались, но без вас, учитель, 
победы бы точно не случилось."
11371,SUPPORT,"I was curious what it would look like if you did not
hold back. And you did not disappoint!","Мне было интересно посмотреть на вас в деле,
и я не остался разочарован."
11371,SUPPORT,"Hmph. I daresay we owe our victory to
Lady Edelgard.","Смею выразить мнение, что победой мы обязаны 
леди Эдельгард."
11371,SUPPORT,"How so? For that battle, she was only a soldier
following our professor's command. Sure, she was
an incredibly powerful soldier...","Не знаю даже. Ведь в этой битве учитель $EK00был$EL00была$EM00 
командиром, а она — солдатом. Хоть и сильным..."
11371,SUPPORT,"Don't worry about it too much, Linhardt. All that
matters is that we won!","Да не переживай ты о мелочах, Линхарт!
Мы победили, так что радуйся!"
11371,SUPPORT,"I'm all done with being on the battlefield, OK?
I'd rather stay back than pursue victory out there.","А я уже достаточно сыта полями битвы! Мне больше 
по душе затворничество, чем воинская слава!"
11371,SUPPORT,You are all as ridiculous as always.,Как всегда: нет среди нас единства...
11371,SUPPORT,"We only managed to win because we
worked together.","Но ведь мы победили именно потому, что сумели 
сплотиться. Мы все приложили усилия к общему делу..."
11371,SUPPORT,Was it something I said?,"Что? Почему вы... нет, не отвечайте."
11371,SUPPORT,"Is it so odd, me talking about togetherness? If so,
that perception must change. In fact, I'm canceling
the festivities so we can discuss this topic further.","Возможно, речи о сплочённости и общем деле
мне действительно не к лицу."
11371,SUPPORT,"I'm kidding, of course. Come on, everyone!
We've earned this celebration.","Раз так, то придётся отменить победное
торжество... шучу. Ну, идём же скорее."
11372,SUPPORT,Professor! I've been looking for you.,Учитель! Вот вы где. Мы вас обыскались.
11372,SUPPORT,"I was hoping we could all share a meal together.
It could serve as both a victory celebration and
a post-battle analysis. What do you think?","Мы надеялись, что сможем все вместе 
разделить ужин. Мы могли бы и отпраздновать 
победу, и обсудить результаты битвы."
11372,SUPPORT,A victory celebration?,Отпраздновать победу?
11372,SUPPORT,I'm invited?,И я тоже?
11372,SUPPORT,"Of course. After all, we fought hard out there.
Such exertion is bound to make anyone hungry
for respite, don't you agree?","Да. Вы ведь тоже проголодались после
такого сражения, не так ли?"
11372,SUPPORT,Of course. Why wouldn't you be?,Разумеется. Почему должно быть иначе?
11372,SUPPORT,"Come now, Professor! We can't very well celebrate
without the key to our victory present.","Идём скорее, учитель. Нельзя начинать торжество
без его $EK00виновника$EL00виновницы$EM00."
11372,SUPPORT,"He's right! He really is! We were only able to win
because we had your help, Professor!","Я согласна! Мы не смогли бы победить без
вашей помощи, учитель."
11372,SUPPORT,"Yes. Compared with that boar who knows nothing
save frontal attacks, your tactics were nearly decent.","В сравнении с этим кабаном, который ничего, 
кроме фронтальной атаки, не знает, 
ваша тактика была почти что приемлемой."
11372,SUPPORT,"Felix! You really ought to stop picking fights with
His Highness.","Феликс. Тебе только повод дай придраться
к Его Высочеству."
11372,SUPPORT,"Don't worry, Ingrid. I encourage all to speak freely.
And I must agree that the professor's tactics were
truly extraordinary. I have much to learn.","Нет, всё нормально, Ингрид. Командование учителя
действительно было великолепным."
11372,SUPPORT,"Oh, sure, but today was exhausting. I'm so hungry
I can barely stand...","Только вот сегодняшний день был таким 
утомительным. Я так хочу есть, что даже
на ногах едва стою."
11372,SUPPORT,"To be honest, so am I. Let's head to the dining hall.
Together.","Ха-ха... честно говоря, я тоже. Давайте уже
пойдём в столовую?"
11372,SUPPORT,"Professor. I'm sorry to intrude, but...you don't look
too happy for someone who just won.","Учитель. Простите, но вы как будто не рады."
11372,SUPPORT,You're mistaken.,Вовсе не так...
11372,SUPPORT,Is that so...,"Не понимаю, о чём ты?.."
11372,SUPPORT,"You say that, but your eyes tell a different story.","Говорите одно, а в ваших глазах читается другое."
11372,SUPPORT,"Hm. Well, I understand how hard it can be to accept
joy sometimes. I'm sorry for prying.","Что же, резонно."
11372,SUPPORT,"I know we only just met, so this may be difficult
for you, but...","Учитель. Я понимаю, что мы совсем недавно
встретились, и вам может быть трудно..."
11372,SUPPORT,"I'd love nothing more than to share our happiness
with you. Joy can be so fleeting, after all. We're all
in this together...so I hope you will consent.","Но я бы хотел разделить свою радость с вами.
Мы ведь теперь в одной команде."
11372,SUPPORT,"I'm sure the rest of the class feels the very same.
Well...come along, Professor. Let's enjoy the fruits
of our labor!","Уверен, все остальные считают так же.
Итак, идёмте, учитель!"
11373,SUPPORT,"Great work, Teach! That was a brilliant win.","Отличная работа, препод! Блистательная победа."
11373,SUPPORT,I'm glad we won.,"Рада, что мы победили."
11373,SUPPORT,Everyone did well.,Все молодцы.
11373,SUPPORT,"I've been anticipating that magic moment when
your tactics and my schemes entwined, and you
did not disappoint.","Я прямо ждал того момента, когда мы объединим
наши тактики. И вы совсем не разочаровали."
11373,SUPPORT,"That composed expression you always sport like a
permanent mask is a perfect complement to my
ruthless schemes. That's a joke, of course. Mostly.","Ваше сдержанное выражение лица отлично вписывается
в мои безжалостные планы. Шучу-шучу.
Почти."
11373,SUPPORT,"Huh. Playing ignorant as to the quality of your
command and deflecting the praise to your students.
You really are a model professor, Teach.","Ха. Игрете неуклюже, относительно качества своей команды,
Хвалите своих учеников.
А вы прямо образцовый профессор, препод."
11373,SUPPORT,"To be honest, I had a bunch of other schemes
planned as well, just in case the situation called
for it.","Честно скажу, у меня были ещё тузы в рукаве.
И я мог бы их применить, если бы ситуация позволила."
11373,SUPPORT,"But I didn't have to resort to any of them. I suppose
our opponents lucked out.","Но мне не пришлось прибегать хоть к одному из них.
Можно считать, что нашим противникам очень повезло."
11373,SUPPORT,"Well met, Professor! The breadth of your skill was
on full display today. I must admit that your tactics
were masterful.","Рад нашей встрече, Профессор! Сегодня вы полностью
продемонстрировали всю широту своих способностей.
Должен признать, ваша тактика была мастерской."
11373,SUPPORT,"I shudder to think what may have transpired had it
been Claude leading us into battle.","Страшно даже подумать, что было бы, если бы
Клод был нашим командиром."
11373,SUPPORT,"I noticed that too! We just did what you told us,
and we won! I love it!","Я тоже так думаю! Мы всего лишь следовали вашим
указанием и победили! Как же здорово!"
11373,SUPPORT,"As expected from a child of the former captain of
the knights. Thank you for today, Professor. I have
much to consider.","Как и ожидалось от отпрыска бывшего капитана рыцарей.
Спасибо за сегодня, профессор.
Мне ещё над многим нужно подумать."
11373,SUPPORT,"I never doubted that our professor would be
amazing! It was way too obvious. Don't you
agree, Marianne?","А я и не сомневалась, что наш профессор будет потрясным!
Это же та-а-ак очевидно. Марианна, ты не согласна?"
11373,SUPPORT,"Huh? Me? Oh, um, yes. Of course.
Well done, Professor.","А? Я? Ах, эм, да. Конечно.
Хорошая работа, профессор."
11373,SUPPORT,"Captain Jeralt taught his child well. It would have
been more of a surprise had our professor
proved lacking.","Нашего учителя воспитал капитан Джеральт,
так что естественно, у нас всё получилось."
11373,SUPPORT,"Don't you think it's a bit harsh to give Jeralt all of
the credit, Leonie? In any case, it's clear that we
only won because of our new mentor's guidance.","Леони, тебе не кажется, что как-то не очень хорошо нахваливать
только Джеральта?В любом случае, мы победили только
благодаря руководству нашего нового наставника."
11373,SUPPORT,"A mercenary's wisdom and techniques are forged
in battle. Those are the sorts of things you can only
learn through experience. Right, Teach?","Мудрость и техники наёмника куются в битве. Это такие вещи,
которым можно обучиться только через опыт.
Верно, препод?"
11373,SUPPORT,"But more importantly, it's time to celebrate
our victory! Teach here has yet to try my
well renowned home cooking.","Но, что более важно, настало время отпраздновать нашу победу!
препод, вам ещё предстоит попробовать мои хорошо известные
домашние блюда."
11373,SUPPORT,"I really do hope you'll join us. After all, I swiped
some finely aged cheese from the dining hall
for just this occasion.","Я очень надеюсь, что вы пойдёте с нами. Всё-таки по такому
случаю, мне удалось стырить несколько кусков довольно зрелого
сыра из столовой."
11374,SUPPORT,"Your work with the students was remarkable.
I can see Jeralt trained you well.","Твоя работа со студентами была впечатляющей.
Видно, что Джеральт хорошо тебя подготовил."
11374,SUPPORT,"I do hope you were able to use the occasion to bond
with the students.","Надеюсь, ты $EK00воспользовался$EL00воспользовалась$EM00 этой возможностью,
чтобы укрепить дружеские отношения 
со своими подопечными?"
11374,SUPPORT,I did.,$EK00Воспользовался$EL00Воспользовалась$EM00.
11374,SUPPORT,Not really.,Пока нет.
11374,SUPPORT,"I am so happy to hear it. Nothing would please me
more than if you used this coming year to grow
closer still.","Отрадно слышать. Буду очень признательна, 
если ты сблизишься с ними за этот год."
11374,SUPPORT,"Oh? Well, you have only just met them, so I suppose
that should come as no surprise.","Вот как. Но вы ведь только познакомились, так что,
думаю, это неудивительно."
11374,SUPPORT,"Of course, the mock battle was mere practice.
The real fight is the Battle of the Eagle and Lion,
which will take place during the Wyvern Moon.","Конечно, прошедшая учебная битва — лишь
разминка. Настоящее испытание состоится
в луну Виверны — Битва Орла и Льва."
11374,SUPPORT,"You are expected to properly train your students
so as not to humiliate the academy during the
long-held tradition that is the coming battle.","От вас ожидается, что вы должным образом
обучите студентов, чтобы они смогли достойно 
сражаться в этой традиционной битве."
11374,SUPPORT,"As for today, I have called you here to tell you
of your mission for the month ahead.","Итак. О насущном: я вызвала тебя, чтобы
дать задание на следующую луну."
11374,SUPPORT,"Your class is to dispose of some bandits causing
trouble nearby.",Твой класс должен усмирить бандитов.
11374,SUPPORT,My mission?,Задание?
11374,SUPPORT,Bandits?,Усмирить бандитов?
11374,SUPPORT,"Those affiliated with Garreg Mach Monastery
have a moral obligation to help those in need,
regardless of social standing.","При монастыре Гаррег Мах у всех есть 
моральная обязанность служить доброму 
делу, вне зависимости от происхождения."
11374,SUPPORT,"Students are no exception. Each month, before the
newly birthed moon departs, each house of students
must complete their assigned mission.","Разумеется, студенты — не исключение. Вместо
церковной службы каждую луну им даются задания."
11374,SUPPORT,"You shall work to complete the task at hand
alongside your students and report back to the
archbishop before the deadline. Understood?","Вы вместе со студентами обязаны выполнить
порученную работу и доложить об этом 
архиепископу к концу назначенного срока."
11374,SUPPORT,"I will soon provide you with the necessary details for
your first mission. If I told you now, I expect you
would only forget, and I despise repeating myself.","Что до задания по усмирению бандитов, позже
я сообщу вам подробности. Не вижу смысла
говорить всё сейчас, иначе вы что-то забудете."
11374,SUPPORT,"I can sense something special within your heart...
I have high hopes for you.","Я чувствую нечто особое в твоём сердце...
Рассчитываю на тебя."
11374,SUPPORT,"Bandits, they say...","Бандиты, значит..."
11374,SUPPORT,?!,?!
11374,SUPPORT,"Do you recall when we first met? You shall not
fall so shamelessly again, correct?","Помнишь нашу первую встречу? Давай в этот 
раз без подобного позорного поражения, хорошо?"
11374,SUPPORT,...,...
11374,SUPPORT,"Have you no words for me? Do not tell me that
you are shocked to hear from me!","Чего стоишь, рот разинув?.. неужели я тебя
удивила?"
11374,SUPPORT,"You ought to know that I am always with you now. 
To hear my voice should not come as a shock.","Знай: я всегда с тобой. Не удивляйся тому,
что меня слышишь."
11374,SUPPORT,Right.,Хорошо.
11374,SUPPORT,I don't understand...,Не понимаю...
11374,SUPPORT,Whatever shall I do with you?,Да что же мне с тобой делать-то?
11374,SUPPORT,I am alive within the confines of your heart.,Я живу в твоём сердце.
11374,SUPPORT,"I am unknown to all but you. But through your eyes
and ears, I see and hear.","Только ты об этом знаешь, и никто другой.
Я вижу твоими глазами и слышу твоими ушами."
11374,SUPPORT,"Just listen to your heart, as you are doing now,
and we may speak like this.","Просто прислушайся к своему сердцу — и мы
сможем поговорить."
11374,SUPPORT,That is all that I know.,"Ну, а больше я и сама ничего не знаю."
11374,SUPPORT,...,...
11374,SUPPORT,"What is this nonsense?! All I was told was
to kill as many noble pipsqueaks as possible!","Чёрт! Перебить пару знатных молокососов,
значит, а?!"
11374,SUPPORT,"No one said anything about the Knights of
damned Seiros being on our trail!","И ни один выродок не сказал, что нам на
хвост сядут Рыцари Сейрос!"
11374,SUPPORT,"You have proven yourself worthless. Distracted by
something so trivial.","Ты сам всё испортил. Попался на банальный
отвлекающий манёвр."
11374,SUPPORT,"I had hoped you would achieve your goal despite
the setback. But now a child of the knights'
former captain is in play. How interesting.","Хотя ещё оставалась надежда, что цель будет 
достигнута, но... теперь в деле отпрыск бывшего 
капитана рыцарей. Как занятно."
11374,SUPPORT,Hey! This isn't what I agreed to!,Эй! Ты вообще слушаешь?!
11374,SUPPORT,"Hiring a mercenary as a professor. What was that
woman thinking...","И всё-таки, сделать из наёмника учителя...
О чём только думает эта женщина? Что..."
11374,SUPPORT,Are you listening to me?! How do we finish this?!,Сюда смотри! Как мы порешаем...
11374,SUPPORT,You die.,Ты умрёшь.
11374,SUPPORT,Wh— What?!,Ч-что?!
